itemId,title,price,shipping cost,post date,location,seller,seller feedback Percentage,seller feedback Score,seller,condition,URL
v1|145625059245|444753955483,Magnetic Wireless Car Charger Mount Holder Fr iPhone Magsafe 15 14 13 12 Pro Max,9.99,0.00,2024-02-22T09:54:25.000Z,M8***,BUSINESS,98.1,1845,BUSINESS,New,https://www.ebay.co.uk/itm/145625059245?hash=item21e7ee0fad:g:Ap8AAOSwFYBkFYLM
v1|155796065666|456184013594,Tempered Glass Screen Protector For iPhone 15 Pro Max 14 13 12 11 Mini XR SE 7 8,3.68,0.00,2023-09-26T11:01:10.000Z,WA15***,BUSINESS,97.1,9703,BUSINESS,New,https://www.ebay.co.uk/itm/155796065666?hash=item24462b4d82:g:3vkAAOSwZo5klHGU
v1|225549686887|524619040272,Clear Case With Card Slot Holder For iPhone 14 13 12 11 Pro Max Mini XS XR X 7 8,3.95,0.00,2023-04-25T09:05:37.000Z,M7***,BUSINESS,98.7,146181,BUSINESS,New,https://www.ebay.co.uk/itm/225549686887?hash=item3483cf1867:g:y5kAAOSwwnlj-MDd
v1|226124838479|525247023681,Case For iPhone 15 14 Pro Max Plus 13 12 11 XR Shockproof Magnetic Hard Cover,3.99,0.00,2024-05-02T14:49:23.000Z,GU51***,BUSINESS,98.8,14362,BUSINESS,New,https://www.ebay.co.uk/itm/226124838479?hash=item34a617364f:g:tR0AAOSwfwtmM6U0
v1|355505988561|624655158901,Flip Leather Phone Case for iPhone 15 14 13 Pro MAX 11 XR 12 7 X SE Wallet Cover,3.99,0.00,2024-03-01T14:28:31.000Z,UB3***,BUSINESS,97.6,6516,BUSINESS,New,https://www.ebay.co.uk/itm/355505988561?hash=item52c5cee3d1:g:Ss0AAOSwvgpl4eWs
v1|266741517296|566488716108,Diamond Glitter Case For iPhone 15 14 13 12 11 Pro Max Magnetic Silicone Cover,4.35,0.00,2024-03-28T08:20:47.000Z,B7***,BUSINESS,98.5,22533,BUSINESS,New,https://www.ebay.co.uk/itm/266741517296?hash=item3e1b088bf0:g:TtoAAOSwPf1mBShO
v1|285644829893|0,Apple iPhone 14 - 128GB - Starlight (Unlocked),580.00,2.94,2024-01-08T18:49:36.000Z,SE18***,INDIVIDUAL,100.0,89,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/285644829893?hash=item4281c234c5:g:XgAAAOSwuIZlnEKe
v1|186453081191|0,Apple iPhone 14 Plus 128GB 5G Unlocked phone Purple - EXTRA 10% OFF - VERY GOOD,549.99,0.00,2024-05-21T15:41:14.000Z,PE4***,BUSINESS,98.5,131053,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/186453081191?hash=item2b69783c67:g:DkUAAOSwOS5mTJzA
v1|364712668966|0,Apple iPhone 12 128GB Unlocked,239.00,0.00,2024-02-02T12:12:47.000Z,MK6***,BUSINESS,100.0,525,BUSINESS,Used,https://www.ebay.co.uk/itm/364712668966?hash=item54ea91af26:g:83kAAOSwdK5lvNwc
v1|145583070250|444722019789,Shockproof Wallet Case For iPhone 14 13 Pro Max 12 11 XR 7 8 15 SE Leather Flip,4.29,0.00,2024-01-30T08:30:35.000Z,B7***,BUSINESS,98.5,46045,BUSINESS,New,https://www.ebay.co.uk/itm/145583070250?hash=item21e56d5c2a:g:UjAAAOSwN~pluhHP
v1|315368738542|613851588222,Tempered Glass Screen & Lens Protector For iPhone 14 13 12 11 Pro Max Mini Plus,1.89,0.00,2024-05-15T19:45:29.000Z,M40***,BUSINESS,99.1,253624,BUSINESS,New,https://www.ebay.co.uk/itm/315368738542?hash=item496d710eee:g:quEAAOSwH59mRQwM
v1|224481616414|524309693516,Case For iPhone 15 14 13 12 11 Pro Max Plus XR Shockproof Magnetic Ring Cover,4.89,0.00,2021-06-01T07:39:00.000Z,B7***,BUSINESS,98.6,196371,BUSINESS,New,https://www.ebay.co.uk/itm/224481616414?hash=item344425a21e:g:OyoAAOSwxZhjr6m9
v1|224852922380|524144762335,Shockproof Wallet Case For iPhone 14 13 Pro Max 12 11 XR 7 8 6 SE Leather Flip,5.99,0.00,2022-02-23T16:57:27.000Z,UB1***,BUSINESS,98.4,22592,BUSINESS,New,https://www.ebay.co.uk/itm/224852922380?hash=item345a47500c:g:WukAAOSwqohiFmaH
v1|285761034845|587780634996,"Apple iPhone 12 Mini - 256GB - All Colours - Unlocked - Grade ""A"" - Apple BOXED",259.99,0.00,2024-03-12T15:44:14.000Z,RM6***,BUSINESS,97.4,10719,BUSINESS,Used,https://www.ebay.co.uk/itm/285761034845?hash=item4288af5a5d:g:uOIAAOSwMq1l8N--
v1|225514593831|524548472367,Tempered Glass Screen Protector For iPhone 15 14 Pro Max Plus 13 12 11 XR SE 7 8,1.69,0.00,2023-04-06T13:58:21.000Z,WF9***,BUSINESS,99.1,14113,BUSINESS,New,https://www.ebay.co.uk/itm/225514593831?hash=item3481b79e27:g:EQsAAOSwrAtjvH3S
v1|395427883479|664121573690,Case For iPhone 15 Pro Max Plus 14 13 12 11 XR X 8 7 SE Soft Silicon Phone Cover,1.99,0.00,2024-05-25T16:33:19.000Z,RM16***,BUSINESS,98.8,6700,BUSINESS,New,https://www.ebay.co.uk/itm/395427883479?hash=item5c1156a9d7:g:KC0AAOSwgXhlUBUJ
v1|196228411922|0,USB To TYPE C 3.0 A Male Adapter Converter OTG For Iphone 11 12 13 14 15 Samsung,1.95,0.00,2024-02-05T13:25:42.000Z,BD5***,BUSINESS,99.1,2064,BUSINESS,New,https://www.ebay.co.uk/itm/196228411922?hash=item2db01ff212:g:MC8AAOSwmF5l10PX
v1|165814178633|465319555664,Full Body Clear Hybrid Shockproof 360 Case For iPhone 15 14 12 11 13 Pro Max XR,5.99,0.00,2022-12-04T18:23:40.000Z,KY5***,BUSINESS,98.7,185332,BUSINESS,New,https://www.ebay.co.uk/itm/165814178633?hash=item269b4b9349:g:WjcAAOSw8yBlY1LX
v1|395372216192|664019155502,Case For iPhone 15 14 Pro Max Plus Mini 13 12 11 XR Shockproof Clear Phone Cover,2.49,0.00,2024-04-29T15:34:55.000Z,RM8***,BUSINESS,99.0,3033,BUSINESS,New,https://www.ebay.co.uk/itm/395372216192?hash=item5c0e053f80:g:w6kAAOSwgxRmL70A
v1|312876818010|612856747495,"For iPhone 12 , 12 Pro Front and Back 360 Clear Tempered Glass Screen Protector",3.99,0.00,2019-12-06T12:23:36.000Z,NR32***,BUSINESS,98.1,21716,BUSINESS,New,https://www.ebay.co.uk/itm/312876818010?hash=item48d8e95e5a:g:HYsAAOSwIo1iYbfI
v1|401211260610|673780759068,APEX Leather Case for iPhone 15 14 13 12 11 Pro Max XR X SE 8 7 - Wallet Flip,9.50,0.00,2016-10-21T22:54:15.000Z,GU22***,BUSINESS,99.7,13424,BUSINESS,New,https://www.ebay.co.uk/itm/401211260610?hash=item5d6a0dfec2:g:unoAAOSwYm1kjygS
v1|266577338709|566340498641,Leather Magnetic Magsafe Case For iPhone 15 14 Pro Max 13 12 11 Shockproof Cover,2.99,0.00,2023-12-21T09:00:51.000Z,B7***,BUSINESS,98.5,22533,BUSINESS,New,https://www.ebay.co.uk/itm/266577338709?hash=item3e113f6155:g:OAwAAOSw6VlktjG1
v1|166380816306|0,Apple iPhone 14 128GB Purple (Unlocked) - 5G - 6.1 - Used & Grade A+,545.00,8.95,2023-10-16T12:37:36.000Z,ML5***,INDIVIDUAL,100.0,1111,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/166380816306?hash=item26bd11c7b2:g:hwQAAOSwBShlLS3R
v1|133395175833|433951117857,Case For iPhone 15 14 13 12 11 PRO XS MAX XR X 8 7Plus Leather Flip Wallet Cover,5.49,0.00,2020-04-25T12:02:02.000Z,RM8***,BUSINESS,98.6,171192,BUSINESS,New,https://www.ebay.co.uk/itm/133395175833?hash=item1f0ef8d999:g:rWAAAOSwTwxfWS7Q
v1|296103117612|594391140248,Apple iPhone 14 Pro 128GB 256GB 512GB 1TB Unlocked All Colours - Certified,1099.00,0.00,2023-12-11T19:09:17.000Z,ST5***,BUSINESS,98.8,24679,BUSINESS,Certified - Refurbished,https://www.ebay.co.uk/itm/296103117612?hash=item44f11f032c:g:vgwAAOSw4V1mHVxY
v1|394944143848|0,Apple iPhone 14 A2882 128GB 12MP Smartphone Mobile Blue Unlocked GRADE C>,389.97,0.00,2023-10-18T15:23:55.000Z,CO4***,BUSINESS,98.7,317484,BUSINESS,Used,https://www.ebay.co.uk/itm/394944143848?hash=item5bf48161e8:g:4bIAAOSwU-plL~li
v1|134945214289|0,Apple iPhone 12 - 64GB - Black (Unlocked) A2403 (CDMA + GSM),220.00,9.50,2024-02-20T09:42:10.000Z,CM22***,BUSINESS,99.4,11551,BUSINESS,Used,https://www.ebay.co.uk/itm/134945214289?hash=item1f6b5c8f51:g:VMcAAOSwomFl1HOs
v1|355451299413|624614996404,Heavy Duty Braided Long USB Fast Charger Cable Lead For iPhone 14 13 12 11 X 7 8,3.39,0.00,2024-02-09T13:50:57.000Z,GU1***,BUSINESS,99.1,15574,BUSINESS,New,https://www.ebay.co.uk/itm/355451299413?hash=item52c28c6655:g:y2QAAOSwt~9iyELt
v1|375034307220|644117762112,Gorilla Tempered Glass Screen Protector for iPhone 15 14 13 12 11 XR X Pro Max,3.95,0.00,2023-11-04T21:57:59.000Z,OL4***,BUSINESS,99.2,4619,BUSINESS,New,https://www.ebay.co.uk/itm/375034307220?hash=item5751c96294:g:~VAAAOSwOEJlRruY
v1|325010784667|0,Apple iPhone 12 64GB BLACK UNLOCKED A2403 BRAND NEW SEALED 1 YEAR APPLE WARRANTY,399.00,0.00,2022-01-22T18:19:39.000Z,NW11***,BUSINESS,100.0,1457,BUSINESS,New,https://www.ebay.co.uk/itm/325010784667?hash=item4bac27019b:g:t00AAOSwnNRloxFN
v1|255948527236|555882138590,Case For iPhone 15 XR 14 13 12 11 Pro Max XS X  Colour Shockproof Silicone Cover,6.99,0.00,2023-01-27T13:41:49.000Z,WD6***,BUSINESS,99.6,22948,BUSINESS,New,https://www.ebay.co.uk/itm/255948527236?hash=item3b97b89684:g:ppYAAOSwArtk9g7w
v1|125777365801|426770412455,For iPhone 14 13 12 11 Pro Max XS X 8 SE Shockproof Silicone Cover colours Case,5.49,0.00,2023-02-17T18:04:39.000Z,B19***,BUSINESS,97.9,16615,BUSINESS,New,https://www.ebay.co.uk/itm/125777365801?hash=item1d48ea4b29:g:szgAAOSwelRj77xa
v1|335338864475|544698008953,Tempered Glass CAMERA LENS Cover Protector for iPhone 15 14 13 12 11 Pro Max,1.89,0.00,2024-04-08T13:38:53.000Z,RM16***,BUSINESS,99.3,13817,BUSINESS,New,https://www.ebay.co.uk/itm/335338864475?hash=item4e13c0ff5b:g:bWkAAOSw1vZlnx4y
v1|313774040723|612829421978,For iPhone 15 13 Pro Max 11 12 SE 8 7 14 XR Leather Flip Card Wallet Case Cover,6.95,0.00,2021-11-30T08:40:34.000Z,M8***,BUSINESS,99.3,5464,BUSINESS,New,https://www.ebay.co.uk/itm/313774040723?hash=item490e63e693:g:-B8AAOSwyHdhpeN-
v1|144977461332|444657998138,Case For iPhone 15 14 13 12 11 Pro Max 7 8 XR SE Plus Leather Flip Wallet Cover,2.97,0.00,2023-03-08T01:01:26.000Z,M20***,BUSINESS,99.2,7878,BUSINESS,New,https://www.ebay.co.uk/itm/144977461332?hash=item21c1548054:g:US8AAOSw04BjbBby
v1|325421505163|514542682924,4X Gorilla Tempered Glass Screen Protector for iPhone 15 13 12 11 14 Pro Max XR,1.89,0.00,2022-11-12T10:44:06.000Z,B69***,INDIVIDUAL,97.1,3040,INDIVIDUAL,New,https://www.ebay.co.uk/itm/325421505163?hash=item4bc4a21a8b:g:H6YAAOSw1Hxjb3eY
v1|266341369855|566163932453,CLEAR CASE For iPhone 15 14 13 11 12 Pro Max 7 8 SE X Shockproof Gel Phone Cover,2.99,0.00,2023-07-20T08:04:32.000Z,B7***,BUSINESS,98.5,22533,BUSINESS,New,https://www.ebay.co.uk/itm/266341369855?hash=item3e032ec7ff:g:qSIAAOSw3qxkuOp2
v1|145786943109|444880824014,Apple iPhone 12 Pro IOS Unlocked Smartphone Grade A  All GB Sizes All Colours,330.00,0.00,2024-05-20T12:03:40.000Z,CW2***,BUSINESS,100.0,616,BUSINESS,Used,https://www.ebay.co.uk/itm/145786943109?hash=item21f1943685:g:H10AAOSw49xig7Oq
v1|315339832292|0,Wired Earphones Headphone For iPhone 14 Pro Max 13 12 11 Pro X XR 7 8,3.95,0.00,2024-05-03T10:14:40.000Z,BL1***,BUSINESS,98.5,7216,BUSINESS,New,https://www.ebay.co.uk/itm/315339832292?hash=item496bb7fbe4:g:5w4AAOSw5XFmNMpl
v1|176297767075|475899674865,Clear 360 Full body Case For iPhone 15 14 13 12 11 Pro Max XR XS Max 7 8 Plus SE,0.99,0.00,2024-03-21T04:33:37.000Z,B69***,BUSINESS,98.8,671769,BUSINESS,New,https://www.ebay.co.uk/itm/176297767075?hash=item290c2a70a3:g:fW4AAOSwfaNliSHu
v1|374325488484|643209560002,Heavy Duty Gorilla Metal Case Shockproof For iPhone 14 13 12 XR X 8 Pro Max UK,12.49,0.00,2022-10-28T07:55:02.000Z,,BUSINESS,99.0,18298,BUSINESS,New,https://www.ebay.co.uk/itm/374325488484?hash=item572789ab64:g:DCQAAOSw7LJjWy5H
v1|254747599395|555803434200,Case For iPhone 14 13 12 11 Mini Pro MaxXR SE 8 7 Plus Soft Silicone Phone Cover,3.97,0.00,2020-10-13T11:44:00.000Z,G69***,BUSINESS,99.7,12288,BUSINESS,New,https://www.ebay.co.uk/itm/254747599395?hash=item3b5023e223:g:nHkAAOSwx~FjPElU
v1|126144522883|427144012823,Alloy Full Cover Camera Lens Glass Protector Sticker For iPhone 15 14 13 Pro Max,3.59,0.00,2023-10-19T09:00:32.000Z,B19***,BUSINESS,97.9,16615,BUSINESS,New,https://www.ebay.co.uk/itm/126144522883?hash=item1d5eccaa83:g:oHwAAOSwBuBlMPAA
v1|404988213568|0,Apple iPhone 14 Pro Max - 128GB - Silver (Unlocked) . **MINT** Original box,720.00,9.50,2024-05-20T20:53:15.000Z,,INDIVIDUAL,100.0,165,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/404988213568?hash=item5e4b2db940:g:O3UAAOSwMolmVyKB
v1|185614687891|693485418461,for iphone 14 /Pro/Plus/Pro Max Black Metal Edge Tempered glass screen protector,4.25,0.00,2022-10-11T18:21:26.000Z,WS15***,INDIVIDUAL,99.3,6711,INDIVIDUAL,New,https://www.ebay.co.uk/itm/185614687891?hash=item2b377f5e93:g:ljQAAOSwIGJjKgRJ
v1|296439584959|594397180340,Apple iPhone 8 64/256GB - Unlocked Smartphone Excellent Condition,94.99,0.00,2024-05-17T10:35:50.000Z,,BUSINESS,98.3,8407,BUSINESS,Excellent - Refurbished,https://www.ebay.co.uk/itm/296439584959?hash=item45052d18bf:g:OTYAAOSwZH1mRzQw
v1|156131032371|456930324151,Magnetic Leather Phone Case for iPhone 15 14 13 11 XR 12 7 8 6 Wallet Flip Cover,2.99,0.00,2024-03-21T04:10:27.000Z,B69***,BUSINESS,98.8,671769,BUSINESS,New,https://www.ebay.co.uk/itm/156131032371?hash=item245a227d33:g:tIAAAOSwnxxgveuY
v1|276272867827|0,Apple iPhone 14 - 128GB - Midnight Black - UNLOCKED - EXCELLENT No Scratches ✅🔥,544.95,0.00,2024-01-08T17:44:24.000Z,WC2H***,BUSINESS,98.9,9924,BUSINESS,Used,https://www.ebay.co.uk/itm/276272867827?hash=item40532569f3:g:Eg0AAOSwFzlmHkwR
v1|175473156563|0,Apple iPhone 12 Pro - 128GB - Graphite (Unlocked),280.00,0.00,2022-11-01T17:27:35.000Z,BD7***,BUSINESS,98.5,3008,BUSINESS,Used,https://www.ebay.co.uk/itm/175473156563?hash=item28db03e1d3:g:sksAAOSwwBBjYVaa
v1|224933049630|524067007104,For iPhone 7 8 XS XR 11 12 13 14 15 PRO MAX 14 15 Leather Wallet Book Phone Case,5.99,0.00,2022-04-11T22:08:53.000Z,UB2***,BUSINESS,98.3,16219,BUSINESS,New,https://www.ebay.co.uk/itm/224933049630?hash=item345f0df51e:g:nxgAAOSwjFtlIsoM
v1|186088374532|694247446317,For iPhone SE 2022 6 7 8 XR 13 14 15 Liquid Silicone Case Shockproof  Soft Cover,2.90,0.00,2023-09-20T19:33:10.000Z,WA14***,BUSINESS,99.5,39798,BUSINESS,New,https://www.ebay.co.uk/itm/186088374532?hash=item2b53bb4104:g:qJcAAOSwPQNlC0i4
v1|185073642525|692842565323,Case For iPhone 15 14 Plus 13 12 SE 11 Pro Max Silicone Shockproof Hybrid Cover,2.85,0.00,2021-09-26T17:05:35.000Z,L1***,BUSINESS,99.2,77835,BUSINESS,New,https://www.ebay.co.uk/itm/185073642525?hash=item2b173fac1d:g:YAMAAOSwWeZkRlBC
v1|166016946334|465521330287,Apple iPhone 14 Pro Max - All Size - Unlocked - All Colors - Very Good Condtion,674.99,0.00,2023-04-05T11:22:28.000Z,PO15***,BUSINESS,97.9,3013,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/166016946334?hash=item26a761909e:g:sEMAAOSweBdkLVne
v1|264509662266|565709006004,Heavy Duty Gorilla Metal Case Shockproof For iPhone 15 14 13 12 SE XR X Pro Max,15.99,0.00,2019-10-24T13:54:28.000Z,LS17***,BUSINESS,98.1,62429,BUSINESS,New,https://www.ebay.co.uk/itm/264509662266?hash=item3d9601243a:g:aewAAOSw6IJdsaNT
v1|195810707349|495662872815,Screen Protector iPhone Tempered Gorilla Glass 15 14 13 11 8 7 Pro X XS XR,3.89,0.00,2023-06-08T18:38:51.000Z,HA2***,BUSINESS,99.2,19664,BUSINESS,New,https://www.ebay.co.uk/itm/195810707349?hash=item2d973a4795:g:hOYAAOSwgmBkkelq
v1|203270441025|503628086082,2x Clear Plastic Screen Protector for iPhone 14 13 12 11 XS XR X 8 7 6S SE 5S,2.55,0.00,2021-02-06T12:56:31.000Z,S63***,BUSINESS,99.6,42446,BUSINESS,New,https://www.ebay.co.uk/itm/203270441025?hash=item2f53dcc841:g:~-EAAOSwAVZl-0bc
v1|323979618335|513022759027,Headphone Jack 3.5mm AUX Adapter and Charger For iPhone 14 13 12 11 X 8,3.69,0.00,2019-11-14T04:24:17.000Z,E4***,BUSINESS,98.9,85166,BUSINESS,New,https://www.ebay.co.uk/itm/323979618335?hash=item4b6eb0a81f:g:c18AAOSwyLRjKbsp
v1|326001441861|515057074612,Gorilla Tempered Glass Screen Protector for iPhone 15 14 13 12 11 XR X Pro Max,4.50,0.00,2024-02-09T11:04:08.000Z,B19***,BUSINESS,98.5,218659,BUSINESS,New,https://www.ebay.co.uk/itm/326001441861?hash=item4be7333c45:g:AysAAOSwA7JlxgZZ
v1|196396875804|496207230326,Personalised Phone Case Name Silicone Cover For iPhone 11 12 13 14 15 Pro Max,6.49,0.00,2024-05-15T18:29:33.000Z,ME10***,BUSINESS,99.5,103287,BUSINESS,New,https://www.ebay.co.uk/itm/196396875804?hash=item2dba2a801c:g:f3QAAOSw-n9mQ1ub
v1|126191981958|427203248592,Case For iPhone 15 14 13 12 Pro Max Plus Shockproof Magnetic Silicone Back Cover,7.99,0.00,2023-11-17T21:29:56.000Z,UB2***,BUSINESS,96.8,201939,BUSINESS,New,https://www.ebay.co.uk/itm/126191981958?hash=item1d61a0d586:g:6iEAAOSwkXZlV9ra
v1|226092147834|525213627455,"Apple iPhone SE, 16GB, 32GB, 64GB, 128GB, UNLOCKED - Grade B Condition",44.99,0.00,2024-04-14T09:45:05.000Z,RM6***,BUSINESS,98.0,11427,BUSINESS,Used,https://www.ebay.co.uk/itm/226092147834?hash=item34a424647a:g:DzkAAOSwNGNmG6R1
v1|225411523231|524399191044,"CARBON FIBRE CASE for iPhone 15 12 11 13 14 Pro Max,Plus & 2PK Screen Protector",5.99,0.00,2023-02-10T06:55:06.000Z,DA8***,BUSINESS,97.6,51495,BUSINESS,New,https://www.ebay.co.uk/itm/225411523231?hash=item347b92e29f:g:~lgAAOSwbQ5j5eki
v1|315097014205|613572998367,Bling Shockproof  Glitter Butterfly TPU Case Soft Cover Case for Various Phone,0.99,0.00,2024-01-15T04:41:22.000Z,,BUSINESS,97.5,336,BUSINESS,New,https://www.ebay.co.uk/itm/315097014205?hash=item495d3edfbd:g:hPIAAOSw6GRlpLcq
v1|394819921432|663387109856,Case For iPhone 15 14 13 11 12 Pro Max Mini 7 8 XR XS Clear Shockproof Cover,3.65,0.00,2023-08-17T15:35:23.000Z,TW4***,BUSINESS,98.3,6149,BUSINESS,New,https://www.ebay.co.uk/itm/394819921432?hash=item5bed19e618:g:FEkAAOSwWEJk3jnO
v1|404860569169|674887452897,Personalised Phone Case Black Matt Name Silicon Cover for iPhone 15/14/13/12/13,5.95,0.00,2024-03-14T17:00:26.000Z,B11***,BUSINESS,100.0,987,BUSINESS,New,https://www.ebay.co.uk/itm/404860569169?hash=item5e43920651:g:OxcAAOSwiExl-Yt7
v1|145356558176|444551496449,360 FULL BODY Magnetic Phone Case For iPhone 15 14 12 13 Pro Max 11 XR X 8 Cover,6.69,0.00,2023-10-10T10:28:50.000Z,B7***,BUSINESS,98.5,46045,BUSINESS,New,https://www.ebay.co.uk/itm/145356558176?hash=item21d7ed0f60:g:AP0AAOSwdnJkm~q3
v1|315033315210|613514887095,iPhone Slim Battery Case Charger for iPhone  6 7 8+ X XS XR 11 12 12PRO 13 14 UK,17.99,0.00,2023-12-15T22:50:47.000Z,E6***,INDIVIDUAL,95.4,391,INDIVIDUAL,New,https://www.ebay.co.uk/itm/315033315210?hash=item495972e78a:g:s-cAAOSwUdZlfIMW
v1|166075930302|465581108897,Screen Protector for iPhone 11 12 13 14 15Pro Max Tempered Glass Edge Full Cover,4.59,0.00,2023-05-05T12:31:34.000Z,M20***,BUSINESS,96.5,34658,BUSINESS,New,https://www.ebay.co.uk/itm/166075930302?hash=item26aae596be:g:OQ0AAOSwt5JkVPTj
v1|175667570583|0,Apple AirTag Tracker Key Wallet Finder Bluetooth GPS Pets Bike Car 100% Original,27.99,0.00,2023-03-28T10:32:40.000Z,EN5***,BUSINESS,99.9,19794,BUSINESS,New,https://www.ebay.co.uk/itm/175667570583?hash=item28e69a6797:g:ztUAAOSw1mxlVN9g
v1|204692328977|505319824874,Camera Lens Protector For iPhone 15 14 13 12 11 Pro Max Mini Case Tempered Glass,2.09,0.00,2024-03-13T09:28:05.000Z,IG11***,BUSINESS,98.8,105489,BUSINESS,New,https://www.ebay.co.uk/itm/204692328977?hash=item2fa89d1211:g:2sUAAOSwcWFl1uUB
v1|284941213941|586871857470,2 X Tempered Glass Screen Protector Screen Saver For iPhone 15 14 13 12 11 X XR,2.99,0.00,2022-08-23T09:19:09.000Z,B21***,BUSINESS,98.0,8033,BUSINESS,New,https://www.ebay.co.uk/itm/284941213941?hash=item4257d1e0f5:g:VC8AAOSwsZ5jBJs2
v1|113156427254|415613767937,Case For iPhone 15 14 Pro Max Plus 13 11 12 7 XR Shockproof Silicone Phone Cover,3.69,0.00,2018-07-18T19:48:07.000Z,CW1***,BUSINESS,99.2,28278,BUSINESS,New,https://www.ebay.co.uk/itm/113156427254?hash=item1a58a60df6:g:pYQAAOSwp6pk79xt
v1|126395712128|0,Apple iPhone 12 Pro - 128GB - Graphite (Unlocked) A2407 (CDMA + GSM),395.00,2.94,2024-03-25T23:33:22.000Z,CV6***,INDIVIDUAL,100.0,1021,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/126395712128?hash=item1d6dc58280:g:XpkAAOSwTuxmAgmw
v1|125978701530|426937380030,Luxury Magnetic Shockproof Case For iPhone 15 14 13 12 11 Pro Max Plus Cover,4.45,0.00,2023-06-17T14:16:39.000Z,B78***,BUSINESS,98.8,65452,BUSINESS,New,https://www.ebay.co.uk/itm/125978701530?hash=item1d54ea6eda:g:kgQAAOSw9ftlK4oU
v1|386980094099|654250831789,Full Cover Screen Protector For iPhone XR 11 12 13 14 15 Pro MAX Tempered Glass,1.98,0.00,2024-05-04T09:56:33.000Z,N18***,BUSINESS,99.2,5772,BUSINESS,New,https://www.ebay.co.uk/itm/386980094099?hash=item5a19cfa093:g:gtIAAOSweo5mNgVD
v1|254637688915|554413062680,STAR GLITTER Case For iPhone 15 14 13 12 11 Pro Max 7 XR Clear Bling Phone Cover,3.99,0.00,2020-06-28T12:52:58.000Z,RM8***,BUSINESS,98.9,83779,BUSINESS,New,https://www.ebay.co.uk/itm/254637688915?hash=item3b4996c853:g:JGQAAOSwvmJiVDMh
v1|204616705057|0,Apple iPhone 12 - 64GB (Unlocked) A2403 Excellent Condition - Blue,329.95,0.00,2024-01-14T19:10:05.000Z,SK23***,INDIVIDUAL,100.0,1998,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/204616705057?hash=item2fa41b2421:g:Tf8AAOSwTU9lnBRo
v1|385330839591|653219956043,Tempered Glass Screen Protector for iPhone 15 14 13 12 11 XR X XS Pro Max Mini,1.99,0.00,2023-01-03T22:20:38.000Z,TW4***,BUSINESS,98.7,35386,BUSINESS,New,https://www.ebay.co.uk/itm/385330839591?hash=item59b7820027:g:0XUAAOSwHPxjtKJU
v1|145110917830|444304363813,Shockproof Magnetic Case For iPhone 15 14 13 12 11 Pro Max XR XS 7 8 SE Plus,0.99,0.00,2023-05-30T11:44:38.000Z,B7***,BUSINESS,98.5,46045,BUSINESS,New,https://www.ebay.co.uk/itm/145110917830?hash=item21c948e2c6:g:xZAAAOSwVq1k0zMe
v1|115952059198|416227384830,Flip Leather Phone Case for iPhone 15 14 13 Pro MAX 11 XR 12 7 X SE Wallet Cover,1.99,0.00,2023-10-24T14:15:01.000Z,N12***,BUSINESS,98.9,21990,BUSINESS,New,https://www.ebay.co.uk/itm/115952059198?hash=item1aff48033e:g:d7gAAOSwJJVlN9B6
v1|154345365112|454422618321,CLEAR CASE For iPhone 15 14 13 12 11 Pro Max XR X Protector Silicone Phone Cover,2.99,0.00,2021-02-25T13:36:34.000Z,RM8***,BUSINESS,99.0,68522,BUSINESS,New,https://www.ebay.co.uk/itm/154345365112?hash=item23efb35e78:g:EmwAAOSwDv5lAcrm
v1|225885512607|524976128678,Diamond GLITTER Case For iPhone 15 14 13 12 11 Pro Max plus Bling Phone Cover,3.99,0.00,2023-11-24T09:15:13.000Z,B7***,BUSINESS,98.6,196371,BUSINESS,New,https://www.ebay.co.uk/itm/225885512607?hash=item3497d3639f:g:J7QAAOSwKMxlYGmF
v1|296051632454|594186516073,Wholesale Tempered Glass Screen Protector For iPhone 14 Pro Max 13 12 11 XR 8 7,89.99,0.00,2023-11-16T16:19:52.000Z,RM8***,BUSINESS,98.7,329418,BUSINESS,New,https://www.ebay.co.uk/itm/296051632454?hash=item44ee0d6946:g:XpYAAOSwdKBlVjjF
v1|183842225921|692434370214,MCDODO 90 Degree Right Angle for iPhone Type C Micro Cable Fast Charge 0.5m - 3m,6.99,0.00,2019-06-10T02:30:02.000Z,E6***,BUSINESS,99.7,13426,BUSINESS,New,https://www.ebay.co.uk/itm/183842225921?hash=item2acdd9bf01:g:wCsAAOSwkQdc-bRW
v1|225640032477|524768984103,Tempered Glass Screen Protector For iPhone 15 14 13 12 11 Pro Max Mini XR X Max,3.75,0.00,2023-06-26T14:18:30.000Z,M27***,BUSINESS,98.7,146181,BUSINESS,New,https://www.ebay.co.uk/itm/225640032477?hash=item348931a8dd:g:sp4AAOSwJaRkmZ4J
v1|116093628168|416274236509,Case For iPhone 15 14 13 12 11 Pro Max XR 8 7 SE 2020 Shockproof Silicone Cover,2.45,0.00,2024-03-06T18:01:44.000Z,N12***,BUSINESS,98.9,21990,BUSINESS,New,https://www.ebay.co.uk/itm/116093628168?hash=item1b07b82f08:g:-rUAAOSwruNl6K76
